tieneVehiculos;tieneMotos;numVehiculos;numMotos;id_hogar;id_vivienda;ciudad
2;2;0;0;17018190050103203102;1701819005010320302;170181
2;2;0;0;17018190050103204102;1701819005010320402;170181
2;2;0;0;17018190050103205102;1701819005010320502;170181
2;2;0;0;17018190050103206102;1701819005010320602;170181
2;2;0;0;17018190050103207102;1701819005010320702;170181
2;1;0;1;17018390030204201103;1701839003020420103;170183
2;2;0;0;17018390030204202103;1701839003020420203;170183
2;2;0;0;17018390030204203103;1701839003020420303;170183
2;2;0;0;17018390030204204103;1701839003020420403;170183
2;2;0;0;17018390030204205103;1701839003020420503;170183
2;2;0;0;17018390030204209103;1701839003020420903;170183
1;1;1;1;17018410860103401103;1701841086010340103;170184
1;2;1;0;17018410860103402103;1701841086010340203;170184
1;2;1;0;17018410860103403103;1701841086010340303;170184
1;1;3;2;17018410860103404103;1701841086010340403;170184
1;2;2;0;17018410860103405103;1701841086010340503;170184
1;2;2;0;17018410860103406103;1701841086010340603;170184
2;2;0;0;17018410860103407103;1701841086010340703;170184
1;2;2;0;17018410900104201103;1701841090010420103;170184
1;2;1;0;17018410900104202103;1701841090010420203;170184
2;2;0;0;17018410900104203103;1701841090010420303;170184
2;2;0;0;17018410900104204103;1701841090010420403;170184
1;2;1;0;17018410900104205103;1701841090010420503;170184
1;2;1;0;17018410900104206103;1701841090010420603;170184
1;1;1;1;17018410900104207103;1701841090010420703;170184
1;2;2;0;17018410950104201103;1701841095010420103;170184
1;2;2;0;17018410950104204103;1701841095010420403;170184
2;2;0;0;17018410950104205103;1701841095010420503;170184
1;2;1;0;17018410950104206103;1701841095010420603;170184
1;2;1;0;17018410950104207103;1701841095010420703;170184
2;2;0;0;17018410950104208103;1701841095010420803;170184
1;2;1;0;17018410950104210103;1701841095010421003;170184
1;2;1;0;17018411360103701101;1701841136010370101;170184
2;2;0;0;17018411360103702101;1701841136010370201;170184
1;2;1;0;17018411360103703101;1701841136010370301;170184
1;2;1;0;17018411360103706101;1701841136010370601;170184
1;2;1;0;17018411360103710101;1701841136010371001;170184
2;2;0;0;17018411390303501103;1701841139030350103;170184
2;2;0;0;17018411390303502103;1701841139030350203;170184
1;2;1;0;17018411390303503103;1701841139030350303;170184
2;1;0;1;17018411390303504103;1701841139030350403;170184
1;2;4;0;17018411390303505103;1701841139030350503;170184
2;2;0;0;17018411390303506103;1701841139030350603;170184
2;1;0;1;17018411390303508103;1701841139030350803;170184
1;2;2;0;17018490210202501101;1701849021020250101;170184
1;2;2;0;17018490210202502101;1701849021020250201;170184
1;2;2;0;17018490210202503101;1701849021020250301;170184
1;2;1;0;17018490210202504101;1701849021020250401;170184
1;2;2;0;17018490210202505101;1701849021020250501;170184
2;2;0;0;17018490210202506101;1701849021020250601;170184
2;2;0;0;17018490210202507101;1701849021020250701;170184
2;2;0;0;17018490360104101102;1701849036010410102;170184
2;2;0;0;17018490360104102102;1701849036010410202;170184
2;2;0;0;17018490360104103102;1701849036010410302;170184
2;2;0;0;17018490360104105102;1701849036010410502;170184
2;2;0;0;17018490360104106102;1701849036010410602;170184
2;2;0;0;17018490360104109102;1701849036010410902;170184
2;2;0;0;17018490360104110102;1701849036010411002;170184
1;2;2;0;17018490770203401103;1701849077020340103;170184
1;2;2;0;17018490770203402103;1701849077020340203;170184
2;2;0;0;17018490770203403103;1701849077020340303;170184
1;2;2;0;17018490770203404103;1701849077020340403;170184
1;2;3;0;17018490770203405103;1701849077020340503;170184
1;2;2;0;17018490770203406103;1701849077020340603;170184
1;2;1;0;17018490770203407103;1701849077020340703;170184
1;2;1;0;17018490860203201102;1701849086020320102;170184
2;2;0;0;17018490860203202102;1701849086020320202;170184
2;2;0;0;17018490860203203102;1701849086020320302;170184
2;2;0;0;17018490860203205102;1701849086020320502;170184
2;1;0;1;17018490860203206102;1701849086020320602;170184
1;2;1;0;17018490860203207102;1701849086020320702;170184
2;2;0;0;17018490860203208102;1701849086020320802;170184
1;2;1;0;17018490870304101102;1701849087030410102;170184
2;2;0;0;17018490870304105102;1701849087030410502;170184
1;1;3;1;17018490870304107102;1701849087030410702;170184
1;2;1;0;17018490870304109102;1701849087030410902;170184
2;2;0;0;17018490870304110102;1701849087030411002;170184
2;2;0;0;17018491040103201102;1701849104010320102;170184
2;2;0;0;17018491040103202102;1701849104010320202;170184
1;2;1;0;17018491040103203102;1701849104010320302;170184
2;2;0;0;17018491040103204102;1701849104010320402;170184
1;2;1;0;17018491040103206102;1701849104010320602;170184
2;2;0;0;17018491040103207102;1701849104010320702;170184
2;2;0;0;17018491040103208102;1701849104010320802;170184
2;2;0;0;17018590050102901101;1701859005010290101;170185
2;2;0;0;17018590050102902101;1701859005010290201;170185
1;2;1;0;17018590050102903101;1701859005010290301;170185
2;2;0;0;17018590050102904101;1701859005010290401;170185
2;2;0;0;17018590050102905101;1701859005010290501;170185
2;1;0;1;17018590050102906101;1701859005010290601;170185
2;2;0;0;17018590050102907101;1701859005010290701;170185
2;2;0;0;17025000300202501101;1702500030020250101;170250
1;2;1;0;17025000300202502101;1702500030020250201;170250
2;2;0;0;17025000300202503101;1702500030020250301;170250
2;2;0;0;17025000300202504101;1702500030020250401;170250
2;1;0;1;17025000300202505101;1702500030020250501;170250
2;2;0;0;17025000300202506101;1702500030020250601;170250
2;2;0;0;17025000300202507101;1702500030020250701;170250
2;1;0;1;17025000400302901101;1702500040030290101;170250
2;2;0;0;17025000400302902101;1702500040030290201;170250
2;2;0;0;17025000400302903101;1702500040030290301;170250
2;2;0;0;17025000400302904101;1702500040030290401;170250
2;2;0;0;17025000400302905101;1702500040030290501;170250
1;2;1;0;17025000400302906101;1702500040030290601;170250
2;2;0;0;17025000400302907101;1702500040030290701;170250
2;2;0;0;17025000410402501101;1702500041040250101;170250
2;2;0;0;17025000410402502101;1702500041040250201;170250
2;2;0;0;17025000410402503101;1702500041040250301;170250
2;2;0;0;17025000410402504101;1702500041040250401;170250
1;2;1;0;17025000410402505101;1702500041040250501;170250
2;2;0;0;17025000410402506101;1702500041040250601;170250
2;2;0;0;17025000410402507101;1702500041040250701;170250
1;2;1;0;17025000640203402103;1702500064020340203;170250
1;2;1;0;17025000640203403103;1702500064020340303;170250
1;2;1;0;17025000640203404103;1702500064020340403;170250
1;2;1;0;17025000640203405103;1702500064020340503;170250
2;2;0;0;17025000640203406103;1702500064020340603;170250
1;2;1;0;17025000640203407103;1702500064020340703;170250
2;2;0;0;17025000950103501103;1702500095010350103;170250
2;2;0;0;17025000950103502103;1702500095010350203;170250
2;2;0;0;17025000950103503103;1702500095010350303;170250
2;2;0;0;17025000950103504103;1702500095010350403;170250
1;2;1;0;17025000950103505103;1702500095010350503;170250
2;2;0;0;17025000950103506103;1702500095010350603;170250
2;2;0;0;17025000950103509103;1702500095010350903;170250
1;2;1;0;17025000980103101102;1702500098010310102;170250
2;2;0;0;17025000980103102102;1702500098010310202;170250
1;2;1;0;17025000980103103102;1702500098010310302;170250
2;2;0;0;17025000980103104102;1702500098010310402;170250
2;2;0;0;17025000980103105102;1702500098010310502;170250
2;2;0;0;17025000980103106102;1702500098010310602;170250
2;2;0;0;17025000980103109102;1702500098010310902;170250
1;2;1;0;17025090100103201102;1702509010010320102;170250
2;2;0;0;17025090100103202102;1702509010010320202;170250
2;2;0;0;17025090100103203102;1702509010010320302;170250
1;2;1;0;17025090100103204102;1702509010010320402;170250
1;2;1;0;17025090100103205102;1702509010010320502;170250
2;2;0;0;17025090100103206102;1702509010010320602;170250
2;2;0;0;17025090100103207102;1702509010010320702;170250
1;2;2;0;17025090140203101102;1702509014020310102;170250
2;2;0;0;17025090140203102102;1702509014020310202;170250
2;2;0;0;17025090140203103102;1702509014020310302;170250
2;2;0;0;17025090140203105102;1702509014020310502;170250
2;2;0;0;17025090140203106102;1702509014020310602;170250
2;1;0;1;17025090140203107102;1702509014020310702;170250
2;2;0;0;17025090140203108102;1702509014020310802;170250
2;2;0;0;17025090150102601102;1702509015010260102;170250
2;2;0;0;17025090150102602102;1702509015010260202;170250
2;2;0;0;17025090150102603102;1702509015010260302;170250
2;2;0;0;17025090150102604102;1702509015010260402;170250
2;2;0;0;17025090150102605102;1702509015010260502;170250
2;2;0;0;17025090150102606102;1702509015010260602;170250
2;2;0;0;17025090150102607102;1702509015010260702;170250
2;2;0;0;17025090190103701101;1702509019010370101;170250
1;1;1;1;17025090190103702101;1702509019010370201;170250
2;2;0;0;17025090190103704101;1702509019010370401;170250
2;2;0;0;17025090190103706101;1702509019010370601;170250
2;1;0;1;17025090190103707101;1702509019010370701;170250
2;2;0;0;17025090190103708101;1702509019010370801;170250
2;2;0;0;17025090190103709101;1702509019010370901;170250
2;2;0;0;17025090310104101102;1702509031010410102;170250
2;2;0;0;17025090310104104102;1702509031010410402;170250
2;2;0;0;17025090310104105102;1702509031010410502;170250
2;1;0;1;17025090310104106102;1702509031010410602;170250
2;2;0;0;17025090310104107102;1702509031010410702;170250
2;2;0;0;17025090310104108102;1702509031010410802;170250
2;2;0;0;17025090310104109102;1702509031010410902;170250
2;1;0;1;17025090330304201103;1702509033030420103;170250
1;2;1;0;17025090330304202103;1702509033030420203;170250
2;2;0;0;17025090330304203103;1702509033030420303;170250
2;2;0;0;17025090330304204103;1702509033030420403;170250
1;2;1;0;17025090330304206103;1702509033030420603;170250
2;2;0;0;17025090330304207103;1702509033030420703;170250
1;2;1;0;17025090330304208103;1702509033030420803;170250
2;2;0;0;17025290230103502103;1702529023010350203;170252
2;2;0;0;17025290230103503103;1702529023010350303;170252
2;2;0;0;17025290230103504103;1702529023010350403;170252
2;2;0;0;17025290230103505103;1702529023010350503;170252
2;2;0;0;17025290230103506103;1702529023010350603;170252
2;2;0;0;17025290230103507103;1702529023010350703;170252
2;1;0;1;17025290230103508103;1702529023010350803;170252
2;2;0;0;17025290330102801101;1702529033010280101;170252
2;2;0;0;17025290330102802101;1702529033010280201;170252
2;2;0;0;17025290330102803101;1702529033010280301;170252
2;2;0;0;17025290330102804101;1702529033010280401;170252
2;2;0;0;17025290330102805101;1702529033010280501;170252
2;2;0;0;17025290330102806101;1702529033010280601;170252
2;2;0;0;17025290330102807101;1702529033010280701;170252
2;2;0;0;17025300280102701103;1702530028010270103;170253
1;1;1;1;17025300280102702103;1702530028010270203;170253
2;1;0;1;17025300280102703103;1702530028010270303;170253
2;1;0;1;17025300280102704103;1702530028010270403;170253
2;1;0;1;17025300280102705103;1702530028010270503;170253
1;2;1;0;17025300280102706103;1702530028010270603;170253
2;1;0;1;17025300280102707103;1702530028010270703;170253
2;2;0;0;17025490070202701103;1702549007020270103;170254
2;2;0;0;17025490070202702103;1702549007020270203;170254
2;2;0;0;17025490070202703103;1702549007020270303;170254
2;2;0;0;17025490070202704103;1702549007020270403;170254
2;2;0;0;17025490070202705103;1702549007020270503;170254
2;2;0;0;17025490070202706103;1702549007020270603;170254
2;1;0;1;17025490070202707103;1702549007020270703;170254
1;2;1;0;17025590080303101102;1702559008030310102;170255
2;2;0;0;17025590080303102102;1702559008030310202;170255
2;2;0;0;17025590080303104102;1702559008030310402;170255
2;2;0;0;17025590080303105102;1702559008030310502;170255
2;2;0;0;17025590080303106102;1702559008030310602;170255
2;2;0;0;17025590080303107102;1702559008030310702;170255
2;2;0;0;17025590080303108102;1702559008030310802;170255
2;2;0;0;17025590090202501101;1702559009020250101;170255
2;2;0;0;17025590090202502101;1702559009020250201;170255
1;2;1;0;17025590090202503101;1702559009020250301;170255
2;2;0;0;17025590090202504101;1702559009020250401;170255
2;2;0;0;17025590090202505101;1702559009020250501;170255
2;2;0;0;17025590090202506101;1702559009020250601;170255
2;2;0;0;17025590090202507101;1702559009020250701;170255
2;2;0;0;17035001330503101102;1703500133050310102;170350
2;2;0;0;17035001330503102102;1703500133050310202;170350
2;2;0;0;17035001330503103102;1703500133050310302;170350
2;2;0;0;17035001330503105102;1703500133050310502;170350
2;2;0;0;17035001330503106102;1703500133050310602;170350
2;2;0;0;17035001330503107102;1703500133050310702;170350
2;2;0;0;17035001330503108102;1703500133050310802;170350
2;2;0;0;17035001430303101102;1703500143030310102;170350
1;2;1;0;17035001430303102102;1703500143030310202;170350
1;2;1;0;17035001430303103102;1703500143030310302;170350
1;2;1;0;17035001430303104102;1703500143030310402;170350
1;2;1;0;17035001430303105102;1703500143030310502;170350
2;2;0;0;17035001430303106102;1703500143030310602;170350
2;2;0;0;17035001430303107102;1703500143030310702;170350
2;2;0;0;17035001820102602102;1703500182010260202;170350
1;2;1;0;17035001820102603102;1703500182010260302;170350
2;2;0;0;17035001820102604102;1703500182010260402;170350
2;2;0;0;17035001820102605102;1703500182010260502;170350
2;2;0;0;17035001820102606102;1703500182010260602;170350
2;2;0;0;17035001820102607102;1703500182010260702;170350
2;2;0;0;17035001820102609102;1703500182010260902;170350
1;2;1;0;17035001960302801101;1703500196030280101;170350
1;2;1;0;17035001960302802101;1703500196030280201;170350
1;2;1;0;17035001960302803101;1703500196030280301;170350
2;2;0;0;17035001960302804101;1703500196030280401;170350
1;2;1;0;17035001960302805101;1703500196030280501;170350
2;2;0;0;17035001960302807101;1703500196030280701;170350
2;2;0;0;17035001960302808101;1703500196030280801;170350
2;2;0;0;17035090010304202103;1703509001030420203;170350
2;2;0;0;17035090010304203103;1703509001030420303;170350
2;2;0;0;17035090010304204103;1703509001030420403;170350
2;1;0;1;17035090010304206103;1703509001030420603;170350
2;2;0;0;17035090010304210103;1703509001030421003;170350
2;2;0;0;17035090120203401103;1703509012020340103;170350
2;2;0;0;17035090120203402103;1703509012020340203;170350
2;2;0;0;17035090120203403103;1703509012020340303;170350
2;2;0;0;17035090120203404103;1703509012020340403;170350
2;2;0;0;17035090120203405103;1703509012020340503;170350
2;2;0;0;17035090120203406103;1703509012020340603;170350
1;2;1;0;17035090120203407103;1703509012020340703;170350
2;2;0;0;17035090140204101102;1703509014020410102;170350
2;2;0;0;17035090140204103102;1703509014020410302;170350
2;2;0;0;17035090140204104102;1703509014020410402;170350
1;2;1;0;17035090140204105102;1703509014020410502;170350
2;2;0;0;17035090140204106102;1703509014020410602;170350
2;2;0;0;17035090140204107102;1703509014020410702;170350
2;2;0;0;17035090140204108102;1703509014020410802;170350
2;2;0;0;17035090240103502103;1703509024010350203;170350
2;2;0;0;17035090240103503103;1703509024010350303;170350
2;2;0;0;17035090240103504103;1703509024010350403;170350
2;2;0;0;17035090240103505103;1703509024010350503;170350
2;2;0;0;17035090240103506103;1703509024010350603;170350
2;2;0;0;17035090240103507103;1703509024010350703;170350
2;2;0;0;17035090240103508103;1703509024010350803;170350
2;2;0;0;17035290060203101102;1703529006020310102;170352
1;2;1;0;17035290060203102102;1703529006020310202;170352
2;2;0;0;17035290060203103102;1703529006020310302;170352
2;2;0;0;17035290060203104102;1703529006020310402;170352
2;1;0;1;17035290060203106102;1703529006020310602;170352
2;2;0;0;17035290060203107102;1703529006020310702;170352
1;2;1;0;17035290060203108102;1703529006020310802;170352
2;2;0;0;17035301980203401103;1703530198020340103;170353
2;2;0;0;17035301980203403103;1703530198020340303;170353
2;2;0;0;17035301980203404103;1703530198020340403;170353
2;2;0;0;17035301980203405103;1703530198020340503;170353
2;2;0;0;17035301980203406103;1703530198020340603;170353
2;2;0;0;17035301980203407103;1703530198020340703;170353
2;2;0;0;17035301980203409103;1703530198020340903;170353
1;2;1;0;17035301990402901101;1703530199040290101;170353
2;2;0;0;17035301990402902101;1703530199040290201;170353
1;2;1;0;17035301990402903101;1703530199040290301;170353
2;2;0;0;17035301990402904101;1703530199040290401;170353
2;2;0;0;17035301990402905101;1703530199040290501;170353
1;2;1;0;17035301990402906101;1703530199040290601;170353
2;2;0;0;17035301990402907101;1703530199040290701;170353
2;2;0;0;17035302340103101102;1703530234010310102;170353
2;2;0;0;17035302340103102102;1703530234010310202;170353
1;2;1;0;17035302340103103102;1703530234010310302;170353
2;2;0;0;17035302340103105102;1703530234010310502;170353
1;2;1;0;17035302340103106102;1703530234010310602;170353
2;2;0;0;17035302340103107102;1703530234010310702;170353
2;2;0;0;17035302340103109102;1703530234010310902;170353
1;2;1;0;17035501380103501103;1703550138010350103;170355
2;2;0;0;17035501380103502103;1703550138010350203;170355
2;2;0;0;17035501380103503103;1703550138010350303;170355
2;2;0;0;17035501380103504103;1703550138010350403;170355
2;2;0;0;17035501380103505103;1703550138010350503;170355
2;2;0;0;17035501380103506103;1703550138010350603;170355
2;2;0;0;17035501380103507103;1703550138010350703;170355
2;2;0;0;17035602130302601102;1703560213030260102;170356
1;2;1;0;17035602130302602102;1703560213030260202;170356
2;2;0;0;17035602130302604102;1703560213030260402;170356
2;2;0;0;17035602130302605102;1703560213030260502;170356
2;2;0;0;17035602130302606102;1703560213030260602;170356
2;2;0;0;17035602130302607102;1703560213030260702;170356
2;2;0;0;17035602130302608102;1703560213030260802;170356
1;2;1;0;17035602160303501103;1703560216030350103;170356
2;2;0;0;17035602160303502103;1703560216030350203;170356
2;2;0;0;17035602160303503103;1703560216030350303;170356
2;2;0;0;17035602160303504103;1703560216030350403;170356
2;2;0;0;17035602160303505103;1703560216030350503;170356
1;2;1;0;17035602160303506103;1703560216030350603;170356
2;2;0;0;17035602160303507103;1703560216030350703;170356
2;2;0;0;17035690050202701103;1703569005020270103;170356
1;2;1;0;17035690050202702103;1703569005020270203;170356
2;2;0;0;17035690050202703103;1703569005020270303;170356
2;2;0;0;17035690050202704103;1703569005020270403;170356
1;2;1;0;17035690050202705103;1703569005020270503;170356
2;1;0;1;17035690050202706103;1703569005020270603;170356
2;2;0;0;17035690050202707103;1703569005020270703;170356
2;2;0;0;17035690060103501103;1703569006010350103;170356
2;2;0;0;17035690060103502103;1703569006010350203;170356
1;2;1;0;17035690060103503103;1703569006010350303;170356
1;2;1;0;17035690060103504103;1703569006010350403;170356
2;2;0;0;17035690060103505103;1703569006010350503;170356
2;2;0;0;17035690060103506103;1703569006010350603;170356
2;2;0;0;17035690060103507103;1703569006010350703;170356
1;2;1;0;17045202770303201102;1704520277030320102;170452
2;2;0;0;17045202770303202102;1704520277030320202;170452
2;2;0;0;17045202770303203102;1704520277030320302;170452
2;2;0;0;17045202770303204102;1704520277030320402;170452
2;2;0;0;17045202770303205102;1704520277030320502;170452
2;2;0;0;17045202770303206102;1704520277030320602;170452
1;2;1;0;17045202770303207102;1704520277030320702;170452
2;2;0;0;17045202770402601102;1704520277040260102;170452
2;2;0;0;17045202770402602102;1704520277040260202;170452
1;2;1;0;17045202770402603102;1704520277040260302;170452
2;2;0;0;17045202770402604102;1704520277040260402;170452
2;2;0;0;17045202770402605102;1704520277040260502;170452
2;2;0;0;17045202770402606102;1704520277040260602;170452
2;2;0;0;17045202770402607102;1704520277040260702;170452
2;2;0;0;17045390030103502103;1704539003010350203;170453
2;2;0;0;17045390030103503103;1704539003010350303;170453
2;2;0;0;17045390030103504103;1704539003010350403;170453
2;2;0;0;17045390030103505103;1704539003010350503;170453
1;2;1;0;17045390030103506103;1704539003010350603;170453
2;2;0;0;17045390030103507103;1704539003010350703;170453
2;2;0;0;17045390030103508103;1704539003010350803;170453
2;2;0;0;17045390030103508203;1704539003010350803;170453
1;2;1;0;17055003550202601102;1705500355020260102;170550
2;2;0;0;17055003550202602102;1705500355020260202;170550
1;2;1;0;17055003550202603102;1705500355020260302;170550
2;2;0;0;17055003550202604102;1705500355020260402;170550
2;2;0;0;17055003550202605102;1705500355020260502;170550
1;2;1;0;17055003550202606102;1705500355020260602;170550
2;2;0;0;17055003550202607102;1705500355020260702;170550
2;2;0;0;17055003700304101102;1705500370030410102;170550
2;2;0;0;17055003700304102102;1705500370030410202;170550
2;2;0;0;17055003700304103102;1705500370030410302;170550
2;2;0;0;17055003700304104102;1705500370030410402;170550
2;2;0;0;17055003700304105102;1705500370030410502;170550
2;2;0;0;17055003700304106102;1705500370030410602;170550
1;2;1;0;17055003700304108102;1705500370030410802;170550
1;2;2;0;17055090160203702101;1705509016020370201;170550
2;2;0;0;17055090160203703101;1705509016020370301;170550
2;2;0;0;17055090160203704101;1705509016020370401;170550
2;2;0;0;17055090160203705101;1705509016020370501;170550
1;2;1;0;17055090160203706101;1705509016020370601;170550
1;2;1;0;17055090160203707101;1705509016020370701;170550
1;2;1;0;17055090160203708101;1705509016020370801;170550
1;2;1;0;17055090190102801101;1705509019010280101;170550
2;2;0;0;17055090190102802101;1705509019010280201;170550
2;1;0;1;17055090190102803101;1705509019010280301;170550
2;2;0;0;17055090190102804101;1705509019010280401;170550
2;2;0;0;17055090190102805101;1705509019010280501;170550
2;2;0;0;17055090190102806101;1705509019010280601;170550
2;2;0;0;17055090190102807101;1705509019010280701;170550
2;2;0;0;17055090200103101102;1705509020010310102;170550
2;2;0;0;17055090200103102102;1705509020010310202;170550
1;2;1;0;17055090200103103102;1705509020010310302;170550
1;2;1;0;17055090200103104102;1705509020010310402;170550
2;2;0;0;17055090200103105102;1705509020010310502;170550
2;2;0;0;17055090200103107102;1705509020010310702;170550
2;2;0;0;17055090200103108102;1705509020010310802;170550
2;2;0;0;17055190040102901101;1705519004010290101;170551
2;2;0;0;17055190040102902101;1705519004010290201;170551
2;2;0;0;17055190040102903101;1705519004010290301;170551
1;1;1;1;17055190040102904101;1705519004010290401;170551
2;2;0;0;17055190040102905101;1705519004010290501;170551
2;2;0;0;17055190040102906101;1705519004010290601;170551
1;2;1;0;17055190040102907101;1705519004010290701;170551
1;2;1;0;17075000070202801101;1707500007020280101;170750
1;2;1;0;17075000070202802101;1707500007020280201;170750
2;2;0;0;17075000070202803101;1707500007020280301;170750
2;2;0;0;17075000070202804101;1707500007020280401;170750
2;2;0;0;17075000070202805101;1707500007020280501;170750
2;2;0;0;17075000070202806101;1707500007020280601;170750
2;2;0;0;17075000070202807101;1707500007020280701;170750
2;2;0;0;17075090170102701103;1707509017010270103;170750
2;2;0;0;17075090170102702103;1707509017010270203;170750
2;2;0;0;17075090170102703103;1707509017010270303;170750
2;2;0;0;17075090170102704103;1707509017010270403;170750
2;2;0;0;17075090170102705103;1707509017010270503;170750
2;2;0;0;17075090170102706103;1707509017010270603;170750
2;2;0;0;17075090170102707103;1707509017010270703;170750
2;1;0;1;17085000040103702101;1708500004010370201;170850
2;2;0;0;17085000040103703101;1708500004010370301;170850
2;2;0;0;17085000040103704101;1708500004010370401;170850
2;2;0;0;17085000040103705101;1708500004010370501;170850
1;2;1;0;17085000040103706101;1708500004010370601;170850
2;2;0;0;17085000040103707101;1708500004010370701;170850
2;2;0;0;17085000040103708101;1708500004010370801;170850
2;2;0;0;17085000140402501101;1708500014040250101;170850
2;2;0;0;17085000140402502101;1708500014040250201;170850
1;2;1;0;17085000140402503101;1708500014040250301;170850
2;2;0;0;17085000140402504101;1708500014040250401;170850
2;2;0;0;17085000140402505101;1708500014040250501;170850
1;2;1;0;17085000140402506101;1708500014040250601;170850
2;2;0;0;17085000140402507101;1708500014040250701;170850
2;2;0;0;17085090010103201102;1708509001010320102;170850
2;2;0;0;17085090010103202102;1708509001010320202;170850
2;2;0;0;17085090010103203102;1708509001010320302;170850
2;1;0;1;17085090010103204102;1708509001010320402;170850
1;2;1;0;17085090010103205102;1708509001010320502;170850
2;2;0;0;17085090010103206102;1708509001010320602;170850
2;2;0;0;17085090010103207102;1708509001010320702;170850
2;2;0;0;17095090280104101102;1709509028010410102;170950
2;2;0;0;17095090280104104102;1709509028010410402;170950
2;2;0;0;17095090280104105102;1709509028010410502;170950
2;1;0;1;17095090280104106102;1709509028010410602;170950
2;2;0;0;17095090280104108102;1709509028010410802;170950
2;1;0;1;17095090280104109102;1709509028010410902;170950
2;2;0;0;17095090280104110102;1709509028010411002;170950
2;1;0;1;17095090390202901101;1709509039020290101;170950
2;2;0;0;17095090390202902101;1709509039020290201;170950
2;2;0;0;17095090390202903101;1709509039020290301;170950
1;1;3;2;17095090390202904101;1709509039020290401;170950
2;1;0;1;17095090390202905101;1709509039020290501;170950
2;2;0;0;17095090390202906101;1709509039020290601;170950
2;2;0;0;17095090390202907101;1709509039020290701;170950
2;2;0;0;18015000020303201102;1801500002030320102;180150
1;2;2;0;18015000020303202102;1801500002030320202;180150
2;2;0;0;18015000020303204102;1801500002030320402;180150
2;2;0;0;18015000020303205102;1801500002030320502;180150
2;2;0;0;18015000020303206102;1801500002030320602;180150
2;2;0;0;18015000020303207102;1801500002030320702;180150
2;2;0;0;18015000020303209102;1801500002030320902;180150
1;2;1;0;18015000040203701101;1801500004020370101;180150
2;2;0;0;18015000040203702101;1801500004020370201;180150
2;2;0;0;18015000040203703101;1801500004020370301;180150
2;2;0;0;18015000040203704101;1801500004020370401;180150
2;2;0;0;18015000040203705101;1801500004020370501;180150
2;2;0;0;18015000040203706101;1801500004020370601;180150
1;2;1;0;18015000040203707101;1801500004020370701;180150
2;2;0;0;18015000060402601102;1801500006040260102;180150
1;2;1;0;18015000060402602102;1801500006040260202;180150
2;2;0;0;18015000060402603102;1801500006040260302;180150
2;2;0;0;18015000060402604102;1801500006040260402;180150
1;2;1;0;18015000060402606102;1801500006040260602;180150
2;2;0;0;18015000060402607102;1801500006040260702;180150
1;2;1;0;18015000060402610102;1801500006040261002;180150
1;2;1;0;18015000070103701101;1801500007010370101;180150
2;2;0;0;18015000070103705101;1801500007010370501;180150
1;2;1;0;18015000070103706101;1801500007010370601;180150
1;2;1;0;18015000070103707101;1801500007010370701;180150
1;2;1;0;18015000070103708101;1801500007010370801;180150
1;2;2;0;18015000070103710101;1801500007010371001;180150
2;2;0;0;18015000070402501101;1801500007040250101;180150
1;2;1;0;18015000070402502101;1801500007040250201;180150
1;2;1;0;18015000070402503101;1801500007040250301;180150
1;2;1;0;18015000070402504101;1801500007040250401;180150
2;2;0;0;18015000070402505101;1801500007040250501;180150
1;2;1;0;18015000070402506101;1801500007040250601;180150
1;1;1;1;18015000070402507101;1801500007040250701;180150
1;2;1;0;18015000110302701103;1801500011030270103;180150
1;2;1;0;18015000110302702103;1801500011030270203;180150
2;2;0;0;18015000110302703103;1801500011030270303;180150
2;2;0;0;18015000110302704103;1801500011030270403;180150
1;2;1;0;18015000110302705103;1801500011030270503;180150
1;2;1;0;18015000110302706103;1801500011030270603;180150
2;2;0;0;18015000110302707103;1801500011030270703;180150
2;2;0;0;18015000120302801101;1801500012030280101;180150
2;2;0;0;18015000120302803101;1801500012030280301;180150
2;2;0;0;18015000120302804101;1801500012030280401;180150
2;2;0;0;18015000120302805101;1801500012030280501;180150
2;2;0;0;18015000120302807101;1801500012030280701;180150
1;2;1;0;18015000120302808101;1801500012030280801;180150
2;2;0;0;18015000120302810101;1801500012030281001;180150
1;2;1;0;18015000140303701101;1801500014030370101;180150
1;2;1;0;18015000140303702101;1801500014030370201;180150
2;1;0;1;18015000140303703101;1801500014030370301;180150
1;2;1;0;18015000140303705101;1801500014030370501;180150
1;2;1;0;18015000140303706101;1801500014030370601;180150
1;2;1;0;18015000140303707101;1801500014030370701;180150
1;2;2;0;18015000140303708101;1801500014030370801;180150
1;1;1;1;18015000150304201103;1801500015030420103;180150
2;1;0;1;18015000150304203103;1801500015030420303;180150
2;2;0;0;18015000150304206103;1801500015030420603;180150
2;2;0;0;18015000150304209103;1801500015030420903;180150
1;2;1;0;18015000160103701101;1801500016010370101;180150
2;2;0;0;18015000160103702101;1801500016010370201;180150
1;2;1;0;18015000160103703101;1801500016010370301;180150
1;2;1;0;18015000160103706101;1801500016010370601;180150
1;2;1;0;18015000160103707101;1801500016010370701;180150
1;2;1;0;18015000160103709101;1801500016010370901;180150
2;2;0;0;18015000160103710101;1801500016010371001;180150
1;2;3;0;18015000170203402103;1801500017020340203;180150
1;2;1;0;18015000170203403103;1801500017020340303;180150
1;2;1;0;18015000170203406103;1801500017020340603;180150
1;2;2;0;18015000170203407103;1801500017020340703;180150
